customer_id,customer_name,est_monthly_income,income_method,salary_regularity_score,declared_existing_emis,detected_recurring_debits,existing_monthly_obligations,avg_monthly_net_cashflow,avg_monthly_spend,avg_monthly_credit,cashflow_cv,bounce_count_6m,negative_balance_days,digital_engagement_score,intent_recency_days,intent_frequency_90d,age,occupation_sector,employment_years,education_level,city_tier,existing_bank_relationship,source_channel,inquiry_product,credit_bureau_score,gender,inquiry_date,existing_products,converted
CUST_01486,Abha Dugal,68600.21,proxy_model,0.0,8863.0,14847.66,16286.83,747.89,50233.53,50981.42,5.0,0,0,17.5,19,3,58,other,20.4,post_graduate,tier2,True,partner,mortgage_loan_lap,634.0,M,2026-06-22,fd,False
CUST_01487,Advaith Acharya,79922.57,salary_detection,0.924537952698673,0.0,22857.92,22857.92,13904.22,66684.02,80588.24,0.837,0,0,9.2,34,1,52,salaried_pvt_other,17.3,graduate,tier2,False,referral,home_loan,799.0,M,2026-06-07,,True
CUST_01488,Hemangini Mangat,88035.49,salary_detection,0.9231561307389082,0.0,15303.98,15303.98,34655.91,57930.83,92586.74,0.5079,0,0,27.8,28,2,44,salaried_pvt_it,21.5,post_graduate,tier2,False,campaign_click,auto_loan,731.0,M,2026-06-13,,False
CUST_01489,Abhiram Swamy,116821.75,proxy_model,0.0,9523.0,13943.37,16494.69,28655.98,70823.27,99479.25,0.8449,0,0,12.3,90,2,44,self_employed_business,11.5,post_graduate,tier3,False,referral,home_loan,759.0,M,2026-04-12,,False
CUST_01490,Chandani Andra,187451.76,salary_detection,0.9202207619744411,0.0,59016.53,59016.53,61224.91,128345.6,189570.51,0.4089,0,0,18.2,86,3,36,salaried_pvt_it,4.6,professional_degree,tier1,False,campaign_click,home_loan,,M,2026-04-16,,False
CUST_01491,Brinda Kashyap,127997.68,proxy_model,0.0,21703.0,0.0,21703.0,44303.44,85797.87,130101.31,0.7651,0,0,18.8,47,1,24,self_employed_business,3.3,graduate,tier3,False,website_organic,personal_loan,478.0,M,2026-05-25,,False
CUST_01492,Kashvi Gulati,17582.88,salary_detection,0.9447464153941652,0.0,0.0,0.0,-5605.23,23612.11,18006.88,1.9652,0,17,12.2,1,2,65,retired,37.2,professional_degree,tier1,False,partner,auto_loan,673.0,M,2026-07-10,,False
CUST_01493,Rajeshri Rana,103887.05,salary_detection,0.9685885255895221,0.0,0.0,0.0,53917.3,49463.81,103381.11,0.2889,1,0,24.5,52,1,37,salaried_pvt_other,3.9,graduate,tier2,False,campaign_click,auto_loan,600.0,M,2026-05-20,,False
CUST_01494,Nihal Ramakrishnan,49254.73,proxy_model,0.0,0.0,4971.06,4971.06,-6220.49,27990.17,21769.68,0.9177,2,2,17.0,61,1,47,other,20.6,professional_degree,tier1,True,referral,mortgage_loan_lap,,M,2026-05-11,"credit_card,fd,savings_account",False
CUST_01495,Thomas Lall,119375.38,salary_detection,0.93332087142951,0.0,34022.82,34022.82,28617.22,90827.12,119444.34,0.3979,0,0,14.3,2,3,23,salaried_pvt_other,2.4,graduate,tier1,False,branch_walkin,home_loan,662.0,M,2026-07-09,,False
CUST_01496,Pahal Khatri,203163.69,proxy_model,0.0,22811.0,0.0,22811.0,83221.47,105273.39,188494.86,0.3308,0,0,13.2,60,1,53,self_employed_professional,1.3,post_graduate,tier1,True,referral,mortgage_loan_lap,705.0,M,2026-05-12,savings_account,False
CUST_01497,Bhavani Wali,186719.88,proxy_model,0.0,0.0,0.0,0.0,125595.36,79639.89,205235.24,0.5971,0,0,20.3,48,2,33,self_employed_professional,8.1,professional_degree,tier1,False,branch_walkin,home_loan,570.0,M,2026-05-24,,False
CUST_01498,Nitara Guha,38855.76,salary_detection,0.9300135480875356,2076.0,10464.52,7308.26,1067.37,40321.19,41388.56,5.0,0,0,17.2,78,1,59,salaried_pvt_other,29.5,graduate,tier2,False,referral,personal_loan,731.0,M,2026-04-24,,False
CUST_01499,Qabil Deshpande,251925.46,salary_detection,0.9212626980020271,32871.0,68629.22,67185.61,58969.79,195854.23,254824.02,0.385,0,0,23.2,36,1,33,salaried_pvt_it,4.2,professional_degree,tier3,False,campaign_click,personal_loan,718.0,F,2026-06-05,,False
CUST_01500,Indrajit Shah,47222.49,proxy_model,0.0,10176.0,0.0,10176.0,12038.53,35367.28,47405.82,1.4285,0,1,26.5,65,1,35,other,5.2,diploma,tier3,False,campaign_click,home_loan,735.0,F,2026-05-07,,False
CUST_01501,Anita Swamy,81381.18,proxy_model,0.0,0.0,0.0,0.0,57869.77,36759.42,94629.18,0.3382,3,0,18.8,87,2,51,self_employed_business,13.3,12th_pass,tier1,False,campaign_click,home_loan,607.0,F,2026-04-15,,False
CUST_01502,Ekani Bahl,65453.85,salary_detection,0.9360554003515769,11030.0,14926.91,18493.46,-628.54,66868.35,66239.8,5.0,2,9,24.0,29,5,23,salaried_pvt_it,1.0,post_graduate,tier1,False,website_organic,personal_loan,,F,2026-06-12,,False
CUST_01503,Chandran Warrior,47352.66,salary_detection,0.9245433306545123,7423.0,8059.57,11452.78,8861.15,41461.08,50322.23,1.1181,0,0,18.2,74,1,60,salaried_pvt_other,32.4,post_graduate,tier2,True,partner,personal_loan,724.0,M,2026-04-28,fd,False
CUST_01504,Quincy Chaudry,181808.11,proxy_model,0.0,31379.0,0.0,31379.0,73790.3,96257.43,170047.73,0.562,0,0,17.8,54,1,59,self_employed_professional,33.3,graduate,tier1,False,campaign_click,home_loan,,M,2026-05-18,,False
CUST_01505,Amruta Dass,58593.7,salary_detection,0.9314870562584541,0.0,17294.86,17294.86,12929.64,46480.82,59410.46,0.6183,0,0,15.0,25,1,57,salaried_govt,27.0,diploma,tier3,False,referral,auto_loan,676.0,M,2026-06-16,,False
CUST_01506,Abhiram Kaul,93586.35,proxy_model,0.0,0.0,0.0,0.0,168534.91,66867.49,235402.4,0.2176,0,0,14.2,71,1,56,self_employed_business,1.1,below_10th,tier3,True,website_organic,mortgage_loan_lap,625.0,M,2026-05-01,"fd,savings_account,credit_card",False
CUST_01507,Matthew Aurora,135082.77,salary_detection,0.9373726884973919,20586.0,0.0,20586.0,48996.25,86031.09,135027.34,0.2801,0,0,16.2,4,2,49,salaried_pvt_it,13.6,professional_degree,tier1,False,partner,auto_loan,627.0,M,2026-07-07,,False
CUST_01508,Teerth Oommen,97199.62,salary_detection,0.9373010431390427,0.0,31326.66,31326.66,9648.1,87042.94,96691.04,1.381,0,0,22.7,22,2,53,salaried_pvt_it,32.4,post_graduate,tier2,True,website_organic,home_loan,,M,2026-06-19,"fd,insurance,credit_card",False
CUST_01509,Devika Tara,208715.84,proxy_model,0.0,43672.0,0.0,43672.0,143964.68,110362.85,254327.54,0.1771,0,0,15.2,4,4,51,self_employed_professional,27.6,post_graduate,tier1,True,partner,personal_loan,562.0,M,2026-07-07,"fd,credit_card",False
CUST_01510,Ubika Balay,75729.33,salary_detection,0.33732659905404894,0.0,67668.3,67668.3,86044.14,153343.01,239387.15,0.517,0,0,11.7,43,2,42,self_employed_professional,18.6,professional_degree,tier1,False,referral,auto_loan,701.0,F,2026-05-29,,True
CUST_01511,Faris Dhingra,39307.66,salary_detection,0.9282066842201113,0.0,0.0,0.0,21790.08,21088.76,42878.84,0.3662,0,0,12.0,5,1,53,salaried_pvt_other,10.2,diploma,tier3,False,partner,auto_loan,659.0,M,2026-07-06,,True
CUST_01512,Amaira Ramanathan,86231.95,salary_detection,0.9403798475386003,0.0,27674.92,27674.92,12964.51,74336.66,87301.17,1.1468,0,0,34.8,9,2,54,salaried_pvt_other,16.4,graduate,tier3,True,campaign_click,personal_loan,698.0,M,2026-07-02,"fd,credit_card,insurance",True
CUST_01513,Upma Golla,69846.23,proxy_model,0.0,4429.0,15553.09,12205.55,5363.19,50561.71,55924.9,2.0515,0,0,14.3,53,2,20,gig_worker,0.7,diploma,tier1,True,partner,personal_loan,699.0,M,2026-05-19,"fd,savings_account",False
CUST_01514,Zashil Raj,22102.76,salary_detection,0.937079691982736,4511.0,5279.95,7150.98,-3065.86,25155.55,22089.69,2.471,0,0,15.2,53,1,58,retired,27.0,graduate,tier3,False,website_organic,auto_loan,644.0,F,2026-05-19,,False
CUST_01515,Jairaj Kothari,107146.76,salary_detection,0.9546634028473373,15062.0,33104.06,31614.03,-5217.62,112955.06,107737.44,3.0574,0,13,19.0,85,1,34,salaried_pvt_it,8.6,post_graduate,tier2,False,campaign_click,personal_loan,647.0,M,2026-04-17,,True
CUST_01516,Saanvi Kota,67842.22,salary_detection,0.9499188372116847,10731.0,20134.75,20798.38,-7998.1,76394.03,68395.93,1.397,4,25,3.5,85,2,23,salaried_pvt_other,2.7,diploma,tier2,False,branch_walkin,personal_loan,807.0,F,2026-04-17,,False
CUST_01517,Rushil Sharma,147381.94,proxy_model,0.0,7280.0,0.0,7280.0,49145.62,76433.44,125579.06,0.8389,0,0,22.0,85,2,51,self_employed_professional,12.3,graduate,tier2,False,campaign_click,mortgage_loan_lap,554.0,F,2026-04-17,,False
CUST_01518,Sathvik Solanki,61084.92,salary_detection,0.938329510093646,13350.0,0.0,13350.0,9742.27,56290.19,66032.46,1.2997,0,0,27.7,1,1,67,retired,36.4,professional_degree,tier1,False,website_organic,personal_loan,589.0,M,2026-07-10,,False
CUST_01519,Devika Naidu,166969.33,proxy_model,0.0,0.0,0.0,0.0,101301.2,72095.22,173396.42,0.3685,0,0,25.0,22,1,23,self_employed_professional,2.5,post_graduate,tier1,False,campaign_click,personal_loan,566.0,M,2026-06-19,,True
CUST_01520,Brijesh Verma,59535.99,salary_detection,0.9298816403299346,7104.0,16032.14,15120.07,7156.25,54592.62,61748.86,1.6799,0,0,12.5,89,3,26,salaried_pvt_other,0.9,graduate,tier1,True,partner,personal_loan,687.0,M,2026-04-13,"savings_account,insurance,fd",False
CUST_01521,Zehaan Srivastava,97693.14,salary_detection,0.9471898240873458,19666.0,0.0,19666.0,22438.77,77697.13,100135.89,0.5322,0,0,27.0,5,2,36,salaried_pvt_it,2.4,professional_degree,tier3,False,website_organic,personal_loan,612.0,M,2026-07-06,,False
CUST_01522,Rushil Patel,49207.34,proxy_model,0.0,0.0,0.0,0.0,6084.1,25658.73,31742.83,2.3171,0,0,20.3,71,2,31,gig_worker,8.0,professional_degree,tier1,False,referral,mortgage_loan_lap,674.0,M,2026-05-01,,True
CUST_01523,Tejas Chowdhury,152976.11,salary_detection,0.9607199591832525,36880.0,32471.36,53115.68,17413.51,137198.35,154611.86,0.8644,0,0,28.8,14,5,35,salaried_pvt_it,9.7,professional_degree,tier2,True,campaign_click,mortgage_loan_lap,662.0,M,2026-06-27,"fd,credit_card",True
CUST_01524,Radha Nair,39387.12,salary_detection,0.9497972994977202,0.0,9983.46,9983.46,8275.11,31165.01,39440.12,0.625,0,0,16.0,25,3,65,retired,20.5,12th_pass,tier3,False,partner,auto_loan,716.0,F,2026-06-16,,False
CUST_01525,Oliver Majumdar,43937.04,salary_detection,0.9413114207455979,0.0,0.0,0.0,23715.15,20728.7,44443.85,0.4908,0,0,29.5,61,4,64,retired,30.5,below_10th,tier2,False,website_organic,personal_loan,655.0,M,2026-05-11,,False
CUST_01526,Meghana Kibe,54612.2,salary_detection,0.913867555779222,0.0,9206.18,9206.18,14845.33,38892.86,53738.19,0.5884,4,0,5.0,11,3,70,retired,39.1,diploma,tier2,False,partner,personal_loan,582.0,M,2026-06-30,,False
CUST_01527,Brijesh Soman,110371.05,salary_detection,0.9174770217562169,14276.0,0.0,14276.0,42893.99,68083.15,110977.14,0.4054,0,0,11.0,36,2,40,salaried_pvt_other,10.4,post_graduate,tier3,False,partner,home_loan,695.0,M,2026-06-05,,False
CUST_01528,Kamya Chakraborty,43575.63,salary_detection,0.9466820807113152,0.0,10243.18,10243.18,3819.51,40674.93,44494.44,2.0226,2,0,17.5,85,2,66,retired,33.1,professional_degree,tier3,False,campaign_click,personal_loan,670.0,M,2026-04-17,,False
CUST_01529,Nakul Tata,40475.21,salary_detection,0.9175284822939098,0.0,0.0,0.0,15842.31,25632.05,41474.36,0.4432,0,0,27.7,57,2,33,salaried_govt,5.4,graduate,tier1,False,campaign_click,auto_loan,859.0,M,2026-05-15,,False
CUST_01530,Hamsini Bhasin,89082.27,salary_detection,0.9247232923304916,0.0,0.0,0.0,41391.83,50873.58,92265.41,0.5813,0,0,18.8,54,3,22,salaried_pvt_it,0.8,graduate,tier1,False,website_organic,personal_loan,683.0,M,2026-05-18,,False
CUST_01531,Ishani Dube,53971.88,salary_detection,0.9366054768957641,0.0,0.0,0.0,30088.77,25576.27,55665.04,0.3203,0,0,20.3,1,3,57,salaried_pvt_other,1.2,graduate,tier1,True,website_organic,auto_loan,748.0,M,2026-07-10,"credit_card,savings_account,insurance",True
CUST_01532,Jeremiah Sura,100482.41,proxy_model,0.0,0.0,16223.57,16223.57,37654.89,56633.87,94288.76,0.3831,0,0,19.8,88,1,53,self_employed_business,1.1,diploma,tier2,False,branch_walkin,personal_loan,594.0,M,2026-04-14,,False
CUST_01533,Edhitha Palan,139674.69,proxy_model,0.0,0.0,28727.17,28727.17,29315.32,73640.13,102955.45,0.9612,0,0,12.7,85,4,54,self_employed_business,21.0,post_graduate,tier1,False,branch_walkin,home_loan,535.0,M,2026-04-17,,False
CUST_01534,Reyansh Bail,122023.81,salary_detection,0.9657047160497834,9276.0,29278.35,23915.17,19738.33,102801.53,122539.86,0.3461,0,0,12.2,54,6,57,salaried_pvt_other,12.2,post_graduate,tier1,False,referral,home_loan,696.0,M,2026-05-18,,False
CUST_01535,Ishita Desai,169545.01,proxy_model,0.0,0.0,51109.84,51109.84,94617.57,123882.92,218500.5,0.5053,0,0,12.5,38,1,29,self_employed_business,6.5,graduate,tier3,False,referral,personal_loan,663.0,M,2026-06-03,,False
CUST_01536,Balveer Sundaram,252133.82,proxy_model,0.0,45047.0,39611.58,64852.79,30344.9,190129.34,220474.24,0.7285,0,0,24.5,10,1,33,self_employed_business,2.2,professional_degree,tier3,False,website_organic,home_loan,732.0,M,2026-07-01,,False
CUST_01537,Chaitaly Suri,151432.26,salary_detection,0.9283356624769017,0.0,40603.13,40603.13,23315.98,127259.53,150575.51,0.7141,0,0,16.0,61,1,24,salaried_govt,1.3,graduate,tier2,False,branch_walkin,personal_loan,633.0,M,2026-05-11,,False
CUST_01538,Rachit Pall,75214.04,salary_detection,0.9594046843387187,13918.0,0.0,13918.0,19089.58,58869.33,77958.9,0.4617,0,0,21.5,64,1,49,salaried_pvt_other,24.9,diploma,tier2,False,campaign_click,mortgage_loan_lap,485.0,M,2026-05-08,,False
CUST_01539,Upadhriti Maharaj,124032.2,salary_detection,0.9490742454604073,30059.0,27022.97,43570.49,637.48,122249.66,122887.14,5.0,0,7,9.3,53,1,27,salaried_pvt_it,2.2,graduate,tier1,True,referral,personal_loan,577.0,M,2026-05-19,"insurance,credit_card,fd",False
CUST_01540,Ekapad Wali,124885.05,salary_detection,0.9391652282172795,0.0,0.0,0.0,78126.1,48072.27,126198.36,0.1571,4,0,23.3,8,3,36,salaried_govt,14.4,post_graduate,tier2,True,campaign_click,home_loan,635.0,M,2026-07-03,"credit_card,fd,insurance",False
CUST_01541,Shivani Merchant,49219.65,proxy_model,0.0,3927.0,0.0,3927.0,3119.16,27914.02,31033.18,3.6526,4,0,11.5,27,3,35,gig_worker,1.9,post_graduate,tier1,False,partner,personal_loan,697.0,M,2026-06-14,,False
CUST_01542,Jeevika Setty,108406.97,salary_detection,0.9210086653290823,19367.0,0.0,19367.0,46502.74,63666.77,110169.51,0.1877,0,0,9.8,30,5,54,salaried_pvt_it,19.2,professional_degree,tier1,False,branch_walkin,personal_loan,735.0,M,2026-06-11,,False
CUST_01543,Yashawini Raghavan,90236.07,salary_detection,0.9159833617250341,0.0,0.0,0.0,32709.52,57543.69,90253.21,0.5019,0,0,11.8,63,1,49,salaried_pvt_other,2.3,graduate,tier2,False,branch_walkin,auto_loan,573.0,M,2026-05-09,,False
CUST_01544,Anirudh Patla,85835.62,salary_detection,0.9265603928985933,19853.0,24418.84,32062.42,-2169.96,90930.44,88760.48,5.0,0,8,25.7,75,1,33,salaried_pvt_other,7.1,post_graduate,tier1,True,website_organic,personal_loan,523.0,M,2026-04-27,insurance,False
CUST_01545,Ekani Bhatnagar,171525.87,proxy_model,0.0,0.0,38577.77,38577.77,78045.6,119392.05,197437.65,0.6318,0,0,27.3,73,3,42,self_employed_business,3.5,12th_pass,tier1,False,website_organic,personal_loan,619.0,M,2026-04-29,,False
CUST_01546,Ranveer Viswanathan,45462.98,proxy_model,0.0,2364.0,4636.93,4682.47,-3944.48,31701.06,27756.58,2.2281,0,2,29.8,8,2,22,gig_worker,1.6,graduate,tier3,True,website_organic,personal_loan,602.0,F,2026-07-03,"fd,savings_account,credit_card",False
CUST_01547,Mitesh Mandal,128258.79,salary_detection,0.9341958610429857,0.0,19488.09,19488.09,52226.35,86137.82,138364.17,0.2468,0,0,27.3,65,3,51,salaried_pvt_it,3.3,post_graduate,tier2,False,campaign_click,auto_loan,640.0,M,2026-05-07,,False
CUST_01548,Nimrat Nagy,55550.09,salary_detection,0.9388685480979642,0.0,0.0,0.0,20867.19,37418.31,58285.5,0.7193,2,0,10.2,77,1,56,salaried_pvt_other,32.8,graduate,tier2,True,referral,personal_loan,708.0,F,2026-04-25,fd,False
CUST_01549,Gopal Virk,42121.37,proxy_model,0.0,0.0,6041.24,6041.24,4261.98,28637.92,32899.9,3.256,0,0,21.2,80,2,21,gig_worker,0.8,graduate,tier3,False,campaign_click,home_loan,,M,2026-04-22,,False
CUST_01550,Caleb Dayal,180465.45,salary_detection,0.9278216262171259,0.0,27983.34,27983.34,74529.35,104422.15,178951.51,0.1569,0,0,19.2,21,1,51,salaried_pvt_it,27.4,post_graduate,tier2,True,referral,auto_loan,728.0,F,2026-06-20,"fd,insurance",False
CUST_01551,Azad Jaggi,155638.57,proxy_model,0.0,0.0,38422.55,38422.55,115920.37,114288.69,230209.06,0.3675,0,0,4.0,13,1,57,self_employed_business,28.0,below_10th,tier1,False,partner,personal_loan,598.0,M,2026-06-28,,False
CUST_01552,Vedika Handa,129044.24,proxy_model,0.0,0.0,21006.42,21006.42,63281.66,77297.22,140578.88,0.4939,0,0,23.7,5,2,27,self_employed_business,1.1,professional_degree,tier3,False,website_organic,personal_loan,623.0,M,2026-07-06,,False
CUST_01553,Azad Rama,71151.59,proxy_model,0.0,6841.0,14878.25,14280.12,3758.1,50885.63,54643.73,2.496,0,0,23.3,15,1,32,gig_worker,10.5,post_graduate,tier2,True,website_organic,home_loan,716.0,M,2026-06-26,credit_card,False
CUST_01554,Aahana Bawa,53345.49,salary_detection,0.9175845270828391,0.0,0.0,0.0,21799.25,31547.68,53346.93,0.4165,0,0,24.2,62,1,65,retired,22.0,diploma,tier1,False,campaign_click,mortgage_loan_lap,709.0,F,2026-05-10,,False
CUST_01555,Timothy Bobal,46556.66,proxy_model,0.0,2781.0,3809.37,4685.68,-12312.31,29212.94,16900.63,0.5966,3,72,28.2,51,4,25,gig_worker,2.6,diploma,tier1,False,website_organic,auto_loan,490.0,M,2026-05-21,,False
CUST_01556,Sathvik Swamy,54867.91,proxy_model,0.0,0.0,9303.83,9303.83,17089.91,37095.58,54185.49,0.941,0,0,13.2,46,1,26,other,5.7,graduate,tier1,False,referral,home_loan,622.0,F,2026-05-26,,False
CUST_01557,Upadhriti Bhat,56551.27,salary_detection,0.9194134957154496,0.0,11852.42,11852.42,14360.58,43630.57,57991.16,0.6754,3,0,8.2,36,2,44,salaried_govt,12.1,diploma,tier1,True,branch_walkin,auto_loan,638.0,M,2026-06-05,"insurance,savings_account,credit_card",False
CUST_01558,Ojasvi Pillay,41520.36,salary_detection,0.9153553435654194,6923.0,0.0,6923.0,6855.04,35948.58,42803.62,1.8763,0,0,16.0,82,4,57,retired,28.9,below_10th,tier2,True,branch_walkin,personal_loan,533.0,M,2026-04-20,credit_card,False
CUST_01559,Amaira Wadhwa,60782.32,salary_detection,0.957883239463601,12441.0,0.0,12441.0,18149.6,44564.83,62714.43,0.6109,0,0,33.7,21,3,58,salaried_pvt_other,30.7,graduate,tier3,False,website_organic,personal_loan,782.0,M,2026-06-20,,False
CUST_01560,Ekavir Modi,58621.26,salary_detection,0.9256676347006045,0.0,16169.92,16169.92,13785.97,46059.15,59845.12,0.7006,0,0,16.0,83,1,29,salaried_pvt_other,8.9,graduate,tier1,True,referral,personal_loan,649.0,M,2026-04-19,"fd,credit_card",False
CUST_01561,Tarak Venkataraman,120707.74,salary_detection,0.9130695127364967,15351.0,29360.0,30031.0,26019.75,99221.82,125241.57,0.4275,0,0,8.8,51,2,22,salaried_pvt_it,1.6,professional_degree,tier3,False,branch_walkin,home_loan,732.0,M,2026-05-21,,False
CUST_01562,Harrison Kashyap,24584.81,salary_detection,0.9466115184432546,3998.0,4600.56,6298.28,-3832.31,31013.84,27181.52,1.7425,0,2,29.2,48,1,70,retired,33.6,12th_pass,tier1,True,website_organic,personal_loan,654.0,M,2026-05-24,"insurance,fd",False
CUST_01563,Ranveer Hans,50098.58,salary_detection,0.9494172924461268,0.0,8026.55,8026.55,21619.47,29200.74,50820.2,0.3597,0,0,9.3,0,1,43,salaried_pvt_other,14.9,graduate,tier1,False,partner,auto_loan,606.0,M,2026-07-11,,False
CUST_01564,Praneel Sagar,126362.63,proxy_model,0.0,0.0,0.0,0.0,118186.72,77992.41,196179.13,0.5443,0,0,26.0,3,1,36,self_employed_business,12.2,12th_pass,tier1,False,website_organic,home_loan,624.0,M,2026-07-08,,False
CUST_01565,Ishita Shanker,119416.17,salary_detection,0.9582463197047624,0.0,22612.02,22612.02,47683.75,74719.55,122403.3,0.1981,0,0,30.5,1,2,37,salaried_pvt_other,12.6,graduate,tier2,False,campaign_click,personal_loan,755.0,M,2026-07-10,,True
CUST_01566,Hemang Ganesan,106486.04,salary_detection,0.9381104772952438,25278.0,0.0,25278.0,22138.09,84079.6,106217.69,0.7206,0,0,6.5,55,1,34,salaried_pvt_other,6.7,graduate,tier3,False,branch_walkin,auto_loan,547.0,M,2026-05-17,,False
CUST_01567,Neelima Thaman,145704.13,proxy_model,0.0,37406.0,0.0,37406.0,108025.58,111488.78,219514.36,0.6819,3,0,14.3,42,2,24,self_employed_business,1.2,10th_pass,tier3,False,referral,auto_loan,569.0,M,2026-05-30,,True
CUST_01568,Nakul Walla,47719.31,proxy_model,0.0,0.0,6532.17,6532.17,656.23,34942.7,35598.93,5.0,4,0,14.2,75,1,34,other,11.6,graduate,tier3,False,website_organic,home_loan,640.0,M,2026-04-27,,False
CUST_01569,Indira Murty,30498.74,salary_detection,0.9580648837605654,0.0,0.0,0.0,6929.19,23926.64,30855.83,0.7595,0,0,18.3,90,1,25,salaried_govt,3.8,diploma,tier2,False,branch_walkin,personal_loan,762.0,M,2026-04-12,,False
CUST_01570,Kamya Sachar,167428.37,salary_detection,0.940558229336764,27599.0,0.0,27599.0,55179.4,115972.71,171152.11,0.4027,0,0,29.2,66,4,28,salaried_pvt_it,5.4,professional_degree,tier2,True,campaign_click,personal_loan,702.0,F,2026-05-06,"fd,savings_account",False
CUST_01571,Ekiya Khosla,51815.83,salary_detection,0.9081572592321763,0.0,0.0,0.0,26101.3,29170.93,55272.23,0.4231,0,0,14.7,16,3,59,retired,25.1,diploma,tier2,False,partner,auto_loan,681.0,M,2026-06-25,,False
CUST_01572,Keya Kumar,50676.22,salary_detection,0.9506371699315155,4741.0,0.0,4741.0,8589.7,42416.83,51006.53,1.4134,0,0,7.0,4,2,32,salaried_govt,11.5,diploma,tier2,True,branch_walkin,home_loan,599.0,F,2026-07-07,"credit_card,savings_account",False
CUST_01573,Sneha Sem,49779.36,salary_detection,0.9204306762461572,8070.0,12106.82,14123.41,1487.36,49942.47,51429.84,5.0,0,0,14.2,34,1,53,salaried_pvt_other,20.2,graduate,tier1,True,branch_walkin,home_loan,552.0,M,2026-06-07,"fd,credit_card",False
CUST_01574,Aadi Banerjee,165470.54,proxy_model,0.0,0.0,44523.85,44523.85,38766.03,104748.0,143514.03,0.8276,0,0,11.2,42,1,58,self_employed_professional,16.9,graduate,tier3,False,referral,personal_loan,,F,2026-05-30,,False
CUST_01575,Amol Vasa,59728.03,salary_detection,0.93170840710049,0.0,0.0,0.0,22343.29,37742.68,60085.97,0.4722,2,0,17.0,69,2,35,salaried_pvt_it,9.7,post_graduate,tier3,True,campaign_click,personal_loan,622.0,M,2026-05-03,insurance,False
CUST_01576,Chasmum Ahuja,252247.59,salary_detection,0.926171911478596,0.0,44743.7,44743.7,121995.94,131415.61,253411.55,0.0913,0,0,10.3,32,4,32,salaried_pvt_it,4.2,professional_degree,tier2,False,branch_walkin,home_loan,760.0,M,2026-06-09,,False
CUST_01577,Tristan Kala,91392.22,proxy_model,0.0,4774.0,19639.46,14593.73,10733.17,56184.54,66917.7,2.0755,0,0,13.7,0,4,29,self_employed_business,5.4,10th_pass,tier2,False,referral,personal_loan,721.0,M,2026-07-11,,True
CUST_01578,Anthony Majumdar,45735.19,proxy_model,0.0,0.0,9032.24,9032.24,5465.35,31451.92,36917.27,2.4584,0,0,35.0,42,2,29,gig_worker,2.2,10th_pass,tier1,False,website_organic,personal_loan,590.0,F,2026-05-30,,False
CUST_01579,Girindra Barad,43613.88,salary_detection,0.9273074976759974,7707.0,0.0,7707.0,6908.86,37033.83,43942.69,2.0147,0,0,14.3,16,2,53,salaried_pvt_other,7.9,diploma,tier1,False,branch_walkin,home_loan,617.0,M,2026-06-25,,False
CUST_01580,Ishani Dugal,120001.35,proxy_model,0.0,0.0,0.0,0.0,75675.71,48987.9,124663.61,0.4623,0,0,20.3,71,1,57,self_employed_professional,27.6,professional_degree,tier3,False,campaign_click,personal_loan,671.0,M,2026-05-01,,False
CUST_01581,Alka Peri,174346.58,proxy_model,0.0,7956.0,0.0,7956.0,102961.6,78857.7,181819.3,0.636,0,0,28.7,5,4,59,self_employed_professional,38.4,post_graduate,tier1,True,website_organic,auto_loan,,M,2026-07-06,fd,False
CUST_01582,Viraj Kunda,100586.59,salary_detection,0.9321811679453686,0.0,16304.58,16304.58,33516.05,68389.2,101905.25,0.4044,0,0,18.5,72,2,28,salaried_pvt_other,3.0,post_graduate,tier3,True,branch_walkin,personal_loan,647.0,M,2026-04-30,credit_card,False
CUST_01583,George Ratta,112300.79,salary_detection,0.9264746761321336,0.0,0.0,0.0,60156.47,54359.54,114516.01,0.207,0,0,5.7,1,4,24,salaried_pvt_it,1.8,professional_degree,tier2,True,partner,auto_loan,584.0,M,2026-07-10,savings_account,False
CUST_01584,Faras Nair,74138.82,salary_detection,0.9405046467019831,0.0,20295.58,20295.58,9603.28,65557.42,75160.7,1.4579,0,0,14.5,41,4,34,salaried_govt,5.6,graduate,tier3,False,website_organic,personal_loan,553.0,M,2026-05-31,,True
CUST_01585,Oscar Sura,102768.93,salary_detection,0.9514304649103844,0.0,17211.23,17211.23,35450.52,70983.13,106433.64,0.5269,0,0,29.5,43,4,45,salaried_pvt_other,7.8,graduate,tier3,False,branch_walkin,personal_loan,616.0,M,2026-05-29,,True
CUST_01586,Charita Barad,211409.97,proxy_model,0.0,16403.0,30342.67,31574.33,47398.54,112832.47,160231.01,0.6695,0,0,18.2,61,4,59,self_employed_professional,6.7,post_graduate,tier1,False,referral,auto_loan,666.0,F,2026-05-11,,False
CUST_01587,Farhan Bhalla,116939.46,salary_detection,0.9259115637169815,0.0,28234.16,28234.16,34011.63,85945.29,119956.92,0.4848,2,0,7.2,72,2,56,salaried_pvt_it,5.6,professional_degree,tier2,True,referral,home_loan,699.0,F,2026-04-30,"insurance,credit_card",True
